Date;Last Price;Volume;SMAVG (15)
24.09.1993;1885,86;1505707;2268829
23.09.1993;1916,51;2557230;2362880
22.09.1993;1893;2564890;2443418
21.09.1993;1925,85;2761390;2457827
20.09.1993;1912,84;2706067;2483184
17.09.1993;1881,99;3224410;2408605
16.09.1993;1855,67;1731264;2396324
15.09.1993;1860,39;2246582;2448306
14.09.1993;1880,57;1847674;2455749
13.09.1993;1872,57;1578254;2507649
10.09.1993;1861,44;1928416;2532541
09.09.1993;1880,81;2452178;2583943
08.09.1993;1885,29;2624984;2634118
07.09.1993;1885,96;2593555;2702214
06.09.1993;1910,28;1709832;2748060
03.09.1993;1925,16;2916475;2821399
02.09.1993;1925,62;3765299;2900192
01.09.1993;1918,58;2781026;2937408
31.08.1993;1944,89;3141735;2975758
30.08.1993;1921,89;1587391;2958405
27.08.1993;1904,6;3040194;3006289
26.08.1993;1901,15;2510995;2883906
25.08.1993;1917,78;2358231;3017201
24.08.1993;1897,69;2626167;3109342
23.08.1993;1888,27;1951638;3147425
20.08.1993;1922,68;2699448;3150479
19.08.1993;1938,98;3204802;3179602
18.08.1993;1935,72;3646416;3034709
17.08.1993;1910,17;3281243;3004760
16.08.1993;1912,19;2809927;3015342
13.08.1993;1906,58;4098361;3005740
12.08.1993;1904,95;4323549;2901545
11.08.1993;1865,8;3356266;2826605
10.08.1993;1865,16;2881444;2817963
09.08.1993;1872,3;2305648;2898147
06.08.1993;1869,38;1204450;2977252
05.08.1993;1860,7;4510430;3064714
04.08.1993;1860,56;3740342;2954813
03.08.1993;1843,43;3197404;2952380
02.08.1993;1815,08;1997460;2954137
30.07.1993;1803,23;3136289;3047164
29.07.1993;1833,7;1031400;3165876
28.07.1993;1833,91;3197190;3489749
27.07.1993;1845,23;3439973;3539787
26.07.1993;1854,52;2665885;3443239
23.07.1993;1830,83;2535446;3288817
22.07.1993;1823,52;3199451;3238514
21.07.1993;1823,81;3226632;3093444
20.07.1993;1838,99;4084207;3029934
19.07.1993;1836,29;3492215;2945756
16.07.1993;1813,46;2516386;2864233
15.07.1993;1807,66;2861912;2833999
14.07.1993;1811,55;3703841;2826204
13.07.1993;1807,16;3223771;2753048
12.07.1993;1818,17;3392863;2713950
09.07.1993;1797,41;4916963;2657026
08.07.1993;1783,7;5889495;2630795
07.07.1993;1719,76;3947760;2354180
06.07.1993;1700,87;1991758;2265917
05.07.1993;1692,17;349550;2298908
02.07.1993;1697,81;1780911;2455221
01.07.1993;1706,63;1023400;2491227
30.06.1993;1697,63;2273977;2572084
29.06.1993;1708,33;2821531;2573383
28.06.1993;1707,2;2269375;2535298
25.06.1993;1695,24;2062878;2505418
24.06.1993;1686,29;2744988;2471665
23.06.1993;1699,39;2606494;2378711
22.06.1993;1698,08;2637300;2284001
21.06.1993;1689,82;2539014;2232933
18.06.1993;1686,9;4523486;2229255
17.06.1993;1692,29;1740272;2060959
16.06.1993;1689,56;2623817;2076717
15.06.1993;1684,1;2486621;2032847
14.06.1993;1691,98;2694245;1988629
11.06.1993;1680,98;2321004;1965738
09.06.1993;1673,07;2236257;1948529
08.06.1993;1661,61;2293462;1903208
07.06.1993;1655,61;2250251;1898412
04.06.1993;1637,85;1821181;1940280
03.06.1993;1629,62;1556576;2043944
02.06.1993;1625,21;1350682;2165453
01.06.1993;1619,89;1185849;2221652
28.05.1993;1631,85;1871283;2198672
27.05.1993;1634,47;2483837;2238781
26.05.1993;1622;1999040;2238409
25.05.1993;1618,18;1976655;2252628
24.05.1993;1603,09;1965756;2227624
21.05.1993;1610,59;1823350;2193061
19.05.1993;1617,41;2350883;2249484
18.05.1993;1628,48;2062868;2285712
17.05.1993;1627,88;1556442;2318927
14.05.1993;1634,51;2221520;2343958
13.05.1993;1639,79;2878282;2322976
12.05.1993;1629,46;3376138;2231124
11.05.1993;1616,15;3379208;2119568
10.05.1993;1609,03;2193674;2044514
07.05.1993;1611,92;841139;2059343
06.05.1993;1623,26;2472914;2115120
05.05.1993;1623,16;2478266;2477171
04.05.1993;1627,37;2212329;2662952
03.05.1993;1629,16;1601594;2883539
30.04.1993;1627,19;1447300;3190000
29.04.1993;1623,94;2669700;3621461
28.04.1993;1628,87;2894300;3955791
27.04.1993;1640,78;2561100;4122437
26.04.1993;1649,81;1931900;4418738
23.04.1993;1657,1;1906800;4736960
22.04.1993;1666,74;1500500;5084135
21.04.1993;1666,87;1702800;5508252
20.04.1993;1687,11;2253400;5810108
19.04.1993;1693,3;2416100;6362925
16.04.1993;1678,85;1677800;6817278
15.04.1993;1675,21;7903670;7388166
14.04.1993;1672,44;5264980;7369529
13.04.1993;1671,05;5521140;7697021
08.04.1993;1655,73;6198510;10227238
07.04.1993;1650,31;7919210;10449871
06.04.1993;1665,4;7684660;10498200
05.04.1993;1658,69;5393980;10553145
02.04.1993;1661,75;7005620;10751782
01.04.1993;1671,58;6705230;10893381
31.03.1993;1684,21;7114420;11074482
30.03.1993;1685,07;7862250;11248873
29.03.1993;1674,92;6230650;11431939
26.03.1993;1661,29;10545650;11557447
25.03.1993;1657,15;9231400;11384745
24.03.1993;1659,45;10241110;11269174
23.03.1993;1648,44;7624120;11228605
22.03.1993;1661,4;10177360;11272056
19.03.1993;1698,81;43474400;11220475
18.03.1993;1696,19;9538000;8990269
17.03.1993;1685,08;8644150;8824814
16.03.1993;1697,83;8508840;9083881
15.03.1993;1702,57;8373530;9016679
12.03.1993;1707,14;9129600;8992658
11.03.1993;1717,4;9421750;9375104
10.03.1993;1709,68;9730280;9299221
09.03.1993;1713,13;10608240;9143499
08.03.1993;1694,82;8113280;9022105
05.03.1993;1682,82;7955120;8945653
04.03.1993;1687,4;7497830;8942533
03.03.1993;1693,73;9632570;9032687
02.03.1993;1696,74;8275890;9137552
01.03.1993;1700,95;9403650;9150677
26.02.1993;1684,35;10021310;9100497
25.02.1993;1658,91;7056170;9207863
24.02.1993;1644,24;12530160;9361868
23.02.1993;1661,58;7500810;9042330
22.02.1993;1680,74;8013210;8952769
19.02.1993;1677,39;14866290;8831537
18.02.1993;1672,26;8283510;8251311
17.02.1993;1653,26;7394440;8160446
16.02.1993;1664,22;8787340;8145336
15.02.1993;1664,71;6966490;8057134
12.02.1993;1661,43;7908320;7997988
11.02.1993;1651,05;8850150;8022094
10.02.1993;1649,81;11205540;7919391
09.02.1993;1641,58;8472770;7768606
08.02.1993;1647,16;8650950;7808661
05.02.1993;1641,37;11631800;7843494
04.02.1993;1601,61;9366240;7583437
03.02.1993;1601,53;7737090;7304944
02.02.1993;1583,09;6157400;7260536
01.02.1993;1585,16;6194720;7295253
29.01.1993;1571,85;6162900;7265192
28.01.1993;1567,84;6920530;7215516
27.01.1993;1562,32;7167800;7100426
26.01.1993;1576,16;7464300;6976097
25.01.1993;1569,24;6079300;6852048
22.01.1993;1587,64;8269910;6630774
21.01.1993;1573,67;7309610;
20.01.1993;1574,88;8943770;
19.01.1993;1578,83;9073590;
18.01.1993;1573,13;9173440;
15.01.1993;1544,55;7730950;
14.01.1993;1523,74;5188840;
13.01.1993;1516,5;7070980;
12.01.1993;1530,19;6678150;
11.01.1993;1531,96;5743800;
08.01.1993;1531,52;5417770;
07.01.1993;1542,5;5194170;
06.01.1993;1556,38;5302870;
05.01.1993;1556,42;5603560;
04.01.1993;1531,33;2760190;
30.12.1992;1545,05;;
29.12.1992;1542,23;;
28.12.1992;1544,61;;
24.12.1992;1544,61;;
23.12.1992;1526,95;;
22.12.1992;1523,57;;
21.12.1992;1515,58;;
18.12.1992;1492,04;;
17.12.1992;1476,17;;
16.12.1992;1472,07;;
15.12.1992;1481,24;;
14.12.1992;1469,75;;
11.12.1992;1476,01;;
10.12.1992;1494,48;;
09.12.1992;1500,59;;
08.12.1992;1508,24;;
07.12.1992;1525,32;;
04.12.1992;1522,16;;
03.12.1992;1532,5;;
02.12.1992;1533,96;;
01.12.1992;1544,89;;
30.11.1992;1544,34;;
27.11.1992;1522,95;;
26.11.1992;1523,18;;
25.11.1992;1517,72;;
24.11.1992;1510,28;;
23.11.1992;1530,89;;
20.11.1992;1544,76;;
19.11.1992;1551,65;;
18.11.1992;1545,05;;
17.11.1992;1545,05;;
16.11.1992;1546,95;;
13.11.1992;1548,52;;
12.11.1992;1535,37;;
11.11.1992;1512,21;;
10.11.1992;1519,06;;
09.11.1992;1508,8;;
06.11.1992;1487,16;;
05.11.1992;1480,93;;
04.11.1992;1472,69;;
03.11.1992;1485;;
02.11.1992;1472,57;;
30.10.1992;1492,32;;
29.10.1992;1493,64;;
28.10.1992;1510,3;;
27.10.1992;1533,77;;
26.10.1992;1542,49;;
23.10.1992;1526,82;;
22.10.1992;1510,11;;
21.10.1992;1503,9;;
20.10.1992;1511,55;;
19.10.1992;1479,07;;
16.10.1992;1461,61;;
15.10.1992;1453,43;;
14.10.1992;1458,53;;
13.10.1992;1465,5;;
12.10.1992;1432,54;;
09.10.1992;1439,66;;
08.10.1992;1451,12;;
07.10.1992;1436,05;;
06.10.1992;1420,3;;
05.10.1992;1424,4;;
02.10.1992;1478,04;;
01.10.1992;1484,03;;
30.09.1992;1466,36;;
29.09.1992;1476,26;;
28.09.1992;1475,04;;
25.09.1992;1513,36;;
24.09.1992;1530,94;;
23.09.1992;1557,83;;
22.09.1992;1550,34;;
21.09.1992;1573,86;;
18.09.1992;1589,33;;
17.09.1992;1578,67;;
16.09.1992;1584,56;;
15.09.1992;1587,55;;
14.09.1992;1595,04;;
11.09.1992;1527,8;;
10.09.1992;1528,67;;
09.09.1992;1525,26;;
08.09.1992;1544,55;;
07.09.1992;1540,63;;
04.09.1992;1536,5;;
03.09.1992;1530,75;;
02.09.1992;1506,67;;
01.09.1992;1518,7;;
31.08.1992;1541,25;;
28.08.1992;1516,47;;
27.08.1992;1513,42;;
26.08.1992;1473,28;;
25.08.1992;1468,91;;
24.08.1992;1498,74;;
21.08.1992;1520,02;;
20.08.1992;1513,06;;
19.08.1992;1524,72;;
18.08.1992;1533,22;;
17.08.1992;1555,42;;
14.08.1992;1547,8;;
13.08.1992;1540,98;;
12.08.1992;1553,01;;
11.08.1992;1564,6;;
10.08.1992;1582,55;;
07.08.1992;1609,5;;
06.08.1992;1621,15;;
05.08.1992;1628,81;;
04.08.1992;1611,51;;
03.08.1992;1594,71;;
31.07.1992;1615,42;;
30.07.1992;1623,99;;
29.07.1992;1628,15;;
28.07.1992;1610,64;;
27.07.1992;1618,09;;
24.07.1992;1610,42;;
23.07.1992;1623,37;;
22.07.1992;1628,22;;
21.07.1992;1659,77;;
20.07.1992;1649,67;;
17.07.1992;1702,66;;
16.07.1992;1740,53;;
15.07.1992;1734,62;;
14.07.1992;1734,1;;
13.07.1992;1736,5;;
10.07.1992;1754,48;;
09.07.1992;1757,64;;
08.07.1992;1751,18;;
07.07.1992;1767,51;;
06.07.1992;1772,36;;
03.07.1992;1776,98;;
02.07.1992;1768,61;;
01.07.1992;1756,26;;
30.06.1992;1752,63;;
29.06.1992;1757,12;;
26.06.1992;1754,13;;
25.06.1992;1764,89;;
24.06.1992;1768,49;;
23.06.1992;1771,14;;
22.06.1992;1770,64;;
19.06.1992;1772,89;;
17.06.1992;1771,78;;
16.06.1992;1779,1;;
15.06.1992;1773,9;;
12.06.1992;1782,27;;
11.06.1992;1781,81;;
10.06.1992;1789,76;;
09.06.1992;1786,26;;
05.06.1992;1789,07;;
04.06.1992;1792,31;;
03.06.1992;1788,58;;
02.06.1992;1801,39;;
01.06.1992;1798,14;;
29.05.1992;1803,22;;
27.05.1992;1794,05;;
26.05.1992;1806,66;;
25.05.1992;1811,57;;
22.05.1992;1802,96;;
21.05.1992;1785,48;;
20.05.1992;1787,5;;
19.05.1992;1763,26;;
18.05.1992;1758,43;;
15.05.1992;1724,07;;
14.05.1992;1742,26;;
13.05.1992;1749,42;;
12.05.1992;1751,16;;
11.05.1992;1753,03;;
08.05.1992;1748,18;;
07.05.1992;1750,81;;
06.05.1992;1743,5;;
05.05.1992;1732,64;;
04.05.1992;1728,29;;
30.04.1992;1734,03;;
29.04.1992;1735,91;;
28.04.1992;1735,94;;
27.04.1992;1742,22;;
24.04.1992;1745,7;;
23.04.1992;1752,44;;
22.04.1992;1753,3;;
21.04.1992;1746,5;;
16.04.1992;1749,23;;
15.04.1992;1743,79;;
14.04.1992;1732,53;;
13.04.1992;1727,74;;
10.04.1992;1736,07;;
09.04.1992;1720,25;;
08.04.1992;1720,01;;
07.04.1992;1739,42;;
06.04.1992;1734,19;;
03.04.1992;1719,63;;
02.04.1992;1721,66;;
01.04.1992;1707,3;;
31.03.1992;1717,86;;
30.03.1992;1710,31;;
27.03.1992;1711,45;;
26.03.1992;1719,02;;
25.03.1992;1716,26;;
24.03.1992;1713,11;;
23.03.1992;1717,47;;
20.03.1992;1736,3;;
19.03.1992;1724,63;;
18.03.1992;1732,18;;
17.03.1992;1730,07;;
16.03.1992;1724,8;;
13.03.1992;1732,64;;
12.03.1992;1727,5;;
11.03.1992;1743,42;;
10.03.1992;1748,45;;
09.03.1992;1750,25;;
06.03.1992;1745,95;;
05.03.1992;1764,8;;
04.03.1992;1759,05;;
03.03.1992;1763,31;;
02.03.1992;1747,87;;
28.02.1992;1745,13;;
27.02.1992;1749,9;;
26.02.1992;1737,27;;
25.02.1992;1722,3;;
24.02.1992;1729,1;;
21.02.1992;1717,63;;
20.02.1992;1703,18;;
19.02.1992;1687,79;;
18.02.1992;1694,99;;
17.02.1992;1681,07;;
14.02.1992;1676,48;;
13.02.1992;1681,39;;
12.02.1992;1678,92;;
11.02.1992;1683,55;;
10.02.1992;1682,13;;
07.02.1992;1685,52;;
06.02.1992;1681,13;;
05.02.1992;1686,62;;
04.02.1992;1676,4;;
03.02.1992;1689,01;;
31.01.1992;1687,49;;
30.01.1992;1680,91;;
29.01.1992;1672,4;;
28.01.1992;1683,08;;
27.01.1992;1683,58;;
24.01.1992;1664,77;;
23.01.1992;1669,57;;
22.01.1992;1682,13;;
21.01.1992;1685,29;;
20.01.1992;1677,17;;
17.01.1992;1670,99;;
16.01.1992;1666,34;;
15.01.1992;1667,5;;
14.01.1992;1628,53;;
13.01.1992;1622,67;;
10.01.1992;1615,71;;
09.01.1992;1589,76;;
08.01.1992;1578,73;;
07.01.1992;1592,45;;
06.01.1992;1603,32;;
03.01.1992;1603,62;;
02.01.1992;1601,88;;
30.12.1991;1577,98;;
27.12.1991;1563,59;;
23.12.1991;1539,62;;
20.12.1991;1543,19;;
19.12.1991;1561,77;;
18.12.1991;1573,75;;
17.12.1991;1560,93;;
16.12.1991;1552,89;;
13.12.1991;1558,34;;
12.12.1991;1546,39;;
11.12.1991;1543,59;;
10.12.1991;1551,11;;
09.12.1991;1559,05;;
06.12.1991;1558,18;;
05.12.1991;1553,42;;
04.12.1991;1560,96;;
03.12.1991;1546,84;;
02.12.1991;1545,44;;
29.11.1991;1566,57;;
28.11.1991;1588,16;;
27.11.1991;1586,16;;
26.11.1991;1602,87;;
25.11.1991;1589,16;;
22.11.1991;1600,26;;
21.11.1991;1598,1;;
19.11.1991;1599,05;;
18.11.1991;1611,93;;
15.11.1991;1629,37;;
14.11.1991;1620,96;;
13.11.1991;1623,23;;
12.11.1991;1621,22;;
11.11.1991;1609,02;;
08.11.1991;1606,22;;
07.11.1991;1578,4;;
06.11.1991;1574,59;;
05.11.1991;1576,12;;
04.11.1991;1570,21;;
01.11.1991;1573,55;;
31.10.1991;1582,06;;
30.10.1991;1582,83;;
29.10.1991;1590,75;;
28.10.1991;1576,81;;
25.10.1991;1572,03;;
24.10.1991;1579,01;;
23.10.1991;1587,89;;
22.10.1991;1580,71;;
21.10.1991;1572,68;;
18.10.1991;1563,25;;
17.10.1991;1564,51;;
16.10.1991;1570,11;;
15.10.1991;1585,04;;
14.10.1991;1571,04;;
11.10.1991;1568,42;;
10.10.1991;1567,95;;
09.10.1991;1567,22;;
08.10.1991;1578,71;;
07.10.1991;1588,66;;
04.10.1991;1601,73;;
02.10.1991;1607,32;;
01.10.1991;1609,62;;
30.09.1991;1607,03;;
27.09.1991;1608,14;;
26.09.1991;1619,99;;
25.09.1991;1625,41;;
24.09.1991;1626,63;;
23.09.1991;1614,16;;
20.09.1991;1616,07;;
19.09.1991;1620,7;;
18.09.1991;1628,07;;
17.09.1991;1634,55;;
16.09.1991;1629,75;;
13.09.1991;1637,62;;
12.09.1991;1631,32;;
11.09.1991;1628,19;;
10.09.1991;1629,12;;
09.09.1991;1633,06;;
06.09.1991;1646,18;;
05.09.1991;1647,17;;
04.09.1991;1647,91;;
03.09.1991;1655,64;;
02.09.1991;1650,46;;
30.08.1991;1650,5;;
29.08.1991;1655,5;;
28.08.1991;1647,5;;
27.08.1991;1647,12;;
26.08.1991;1654,19;;
23.08.1991;1627,24;;
22.08.1991;1630,83;;
21.08.1991;1570,82;;
20.08.1991;1541;;
19.08.1991;1541,24;;
16.08.1991;1653,33;;
15.08.1991;1654,29;;
14.08.1991;1650,19;;
13.08.1991;1644,72;;
12.08.1991;1626,06;;
09.08.1991;1632,21;;
08.08.1991;1630,21;;
07.08.1991;1630,21;;
06.08.1991;1611,9;;
05.08.1991;1622,03;;
02.08.1991;1615,36;;
01.08.1991;1622,56;;
31.07.1991;1622,31;;
30.07.1991;1614,93;;
29.07.1991;1605,57;;
26.07.1991;1605,64;;
25.07.1991;1615,38;;
24.07.1991;1621,69;;
23.07.1991;1632,94;;
22.07.1991;1623,03;;
19.07.1991;1623,99;;
18.07.1991;1618,33;;
17.07.1991;1625,51;;
16.07.1991;1643,85;;
15.07.1991;1646,57;;
12.07.1991;1644,76;;
11.07.1991;1637,85;;
10.07.1991;1634,74;;
09.07.1991;1627,63;;
08.07.1991;1605,04;;
05.07.1991;1618,91;;
04.07.1991;1616,11;;
03.07.1991;1614,41;;
02.07.1991;1610,52;;
01.07.1991;1625,2;;
28.06.1991;1622,18;;
27.06.1991;1666,09;;
26.06.1991;1672,14;;
25.06.1991;1691,56;;
24.06.1991;1691,56;;
21.06.1991;1711,86;;
20.06.1991;1687,03;;
19.06.1991;1683,03;;
18.06.1991;1695,42;;
17.06.1991;1701,07;;
14.06.1991;1699,83;;
13.06.1991;1692,63;;
12.06.1991;1700,84;;
11.06.1991;1715,8;;
10.06.1991;1704,92;;
07.06.1991;1709,64;;
06.06.1991;1704,17;;
05.06.1991;1712,76;;
04.06.1991;1685,38;;
03.06.1991;1694,11;;
31.05.1991;1704,11;;
29.05.1991;1681,53;;
28.05.1991;1682,14;;
27.05.1991;1681,45;;
24.05.1991;1671,87;;
23.05.1991;1652,71;;
22.05.1991;1647,69;;
21.05.1991;1617,4;;
17.05.1991;1598,87;;
16.05.1991;1598,08;;
15.05.1991;1590,35;;
14.05.1991;1598,5;;
13.05.1991;1610,9;;
10.05.1991;1620,63;;
08.05.1991;1607,28;;
07.05.1991;1627,46;;
06.05.1991;1623,99;;
03.05.1991;1631,84;;
02.05.1991;1630,04;;
30.04.1991;1605,79;;
29.04.1991;1620,28;;
26.04.1991;1623,81;;
25.04.1991;1620,45;;
24.04.1991;1603,73;;
23.04.1991;1597,05;;
22.04.1991;1571,91;;
19.04.1991;1599,37;;
18.04.1991;1613,76;;
17.04.1991;1623,83;;
16.04.1991;1603,36;;
15.04.1991;1601,42;;
12.04.1991;1583,14;;
11.04.1991;1565,37;;
10.04.1991;1561,89;;
09.04.1991;1582,11;;
08.04.1991;1579,95;;
05.04.1991;1586,87;;
04.04.1991;1571,97;;
03.04.1991;1577,5;;
02.04.1991;1538,62;;
28.03.1991;1522,8;;
27.03.1991;1508,8;;
26.03.1991;1498,44;;
25.03.1991;1515,5;;
22.03.1991;1520,29;;
21.03.1991;1519,59;;
20.03.1991;1517,92;;
19.03.1991;1546,53;;
18.03.1991;1552,85;;
15.03.1991;1570,55;;
14.03.1991;1576,55;;
13.03.1991;1542,19;;
12.03.1991;1571,61;;
11.03.1991;1565,78;;
08.03.1991;1602,45;;
07.03.1991;1580,46;;
06.03.1991;1594,32;;
05.03.1991;1540,26;;
04.03.1991;1530,86;;
01.03.1991;1516,74;;
28.02.1991;1542,09;;
27.02.1991;1565,52;;
26.02.1991;1558,24;;
25.02.1991;1601,15;;
22.02.1991;1582,52;;
21.02.1991;1565,59;;
20.02.1991;1567,32;;
19.02.1991;1587,13;;
18.02.1991;1572,57;;
15.02.1991;1531,19;;
14.02.1991;1486,52;;
13.02.1991;1489,41;;
12.02.1991;1468,94;;
11.02.1991;1488,74;;
08.02.1991;1467,82;;
07.02.1991;1436,26;;
06.02.1991;1428,69;;
05.02.1991;1438,03;;
04.02.1991;1435,03;;
01.02.1991;1426,51;;
31.01.1991;1420,18;;
30.01.1991;1400,73;;
29.01.1991;1380,26;;
28.01.1991;1382,68;;
25.01.1991;1382,05;;
24.01.1991;1375,16;;
23.01.1991;1358,76;;
22.01.1991;1375,12;;
21.01.1991;1390,2;;
18.01.1991;1405,06;;
17.01.1991;1414,58;;
16.01.1991;1322,68;;
15.01.1991;1325,62;;
14.01.1991;1331,25;;
11.01.1991;1382,26;;
10.01.1991;1383,4;;
09.01.1991;1375,16;;
08.01.1991;1353,95;;
07.01.1991;1358,16;;
04.01.1991;1396,07;;
03.01.1991;1366,65;;
02.01.1991;1366,1;;
31.12.1990;1398,23;;
28.12.1990;1398,23;;
27.12.1990;1410,87;;
21.12.1990;1414,88;;
20.12.1990;1409,26;;
19.12.1990;1457,24;;
18.12.1990;1477,41;;
17.12.1990;1475,87;;
14.12.1990;1522,4;;
13.12.1990;1517,8;;
12.12.1990;1517,24;;
11.12.1990;1492,68;;
10.12.1990;1504,8;;
07.12.1990;1512,84;;
06.12.1990;1504,67;;
05.12.1990;1470,96;;
04.12.1990;1446,34;;
03.12.1990;1462,58;;
30.11.1990;1441,23;;
29.11.1990;1418,92;;
28.11.1990;1420,62;;
27.11.1990;1415,26;;
26.11.1990;1443,16;;
23.11.1990;1483,36;;
22.11.1990;1496,1;;
20.11.1990;1467,3;;
19.11.1990;1467,47;;
16.11.1990;1425,68;;
15.11.1990;1421,19;;
14.11.1990;1406,23;;
13.11.1990;1402,91;;
12.11.1990;1402,24;;
09.11.1990;1381,49;;
08.11.1990;1369,44;;
07.11.1990;1371,15;;
06.11.1990;1398,24;;
05.11.1990;1415,38;;
02.11.1990;1414,32;;
01.11.1990;1417,26;;
31.10.1990;1433,82;;
30.10.1990;1433,17;;
29.10.1990;1454,49;;
26.10.1990;1457,05;;
25.10.1990;1497,58;;
24.10.1990;1493,82;;
23.10.1990;1514,34;;
22.10.1990;1474,51;;
19.10.1990;1482,09;;
18.10.1990;1470,07;;
17.10.1990;1440,79;;
16.10.1990;1460,72;;
15.10.1990;1478,89;;
12.10.1990;1459,7;;
11.10.1990;1428,29;;
10.10.1990;1407,07;;
09.10.1990;1441,06;;
08.10.1990;1456,21;;
05.10.1990;1392,41;;
04.10.1990;1422,66;;
02.10.1990;1444,89;;
01.10.1990;1420,73;;
28.09.1990;1334,89;;
27.09.1990;1354,08;;
26.09.1990;1381,99;;
25.09.1990;1353,4;;
24.09.1990;1416,05;;
21.09.1990;1446,57;;
20.09.1990;1457,51;;
19.09.1990;1487,54;;
18.09.1990;1507,27;;
17.09.1990;1541,15;;
14.09.1990;1554,07;;
13.09.1990;1582,95;;
12.09.1990;1598,34;;
11.09.1990;1577,42;;
10.09.1990;1600,45;;
07.09.1990;1562,48;;
06.09.1990;1557,12;;
05.09.1990;1564,27;;
04.09.1990;1590,07;;
03.09.1990;1629,22;;
31.08.1990;1629,51;;
30.08.1990;1638,95;;
29.08.1990;1637,66;;
28.08.1990;1617,89;;
27.08.1990;1654,8;;
24.08.1990;1559,04;;
23.08.1990;1520,34;;
22.08.1990;1575,1;;
21.08.1990;1549,96;;
20.08.1990;1635,69;;
17.08.1990;1665,88;;
16.08.1990;1727,42;;
15.08.1990;1742,2;;
14.08.1990;1715,05;;
13.08.1990;1706,05;;
10.08.1990;1749,34;;
09.08.1990;1755,63;;
08.08.1990;1723,63;;
07.08.1990;1770,3;;
06.08.1990;1740,93;;
03.08.1990;1840,94;;
02.08.1990;1869,38;;
01.08.1990;1892,89;;
31.07.1990;1919,12;;
30.07.1990;1911,69;;
27.07.1990;1919,81;;
26.07.1990;1932,89;;
25.07.1990;1920,25;;
24.07.1990;1921,16;;
23.07.1990;1938,04;;
20.07.1990;1947,43;;
19.07.1990;1959,09;;
18.07.1990;1966,04;;
17.07.1990;1929;;
16.07.1990;1931,86;;
13.07.1990;1931,33;;
12.07.1990;1916,22;;
11.07.1990;1917,89;;
10.07.1990;1909,63;;
09.07.1990;1923,86;;
06.07.1990;1932,8;;
05.07.1990;1914,18;;
04.07.1990;1925,13;;
03.07.1990;1906,23;;
02.07.1990;1915,3;;
29.06.1990;1879,9;;
28.06.1990;1895,17;;
27.06.1990;1901,46;;
26.06.1990;1890,36;;
25.06.1990;1896,21;;
22.06.1990;1872,92;;
21.06.1990;1863,57;;
20.06.1990;1849,55;;
19.06.1990;1836,74;;
18.06.1990;1797,42;;
15.06.1990;1792,26;;
13.06.1990;1787,39;;
12.06.1990;1800,36;;
11.06.1990;1809,66;;
08.06.1990;1822,23;;
07.06.1990;1837,43;;
06.06.1990;1849,02;;
05.06.1990;1876,69;;
01.06.1990;1856,95;;
31.05.1990;1844,41;;
30.05.1990;1840,54;;
29.05.1990;1842,74;;
28.05.1990;1828,96;;
25.05.1990;1823,17;;
23.05.1990;1831,8;;
22.05.1990;1813,26;;
21.05.1990;1811,18;;
18.05.1990;1843,59;;
17.05.1990;1841,58;;
16.05.1990;1841,77;;
15.05.1990;1851,25;;
14.05.1990;1860,33;;
11.05.1990;1875,03;;
10.05.1990;1893,42;;
09.05.1990;1896,58;;
08.05.1990;1899,28;;
07.05.1990;1934,95;;
04.05.1990;1912,89;;
03.05.1990;1881,79;;
02.05.1990;1843,41;;
30.04.1990;1813,25;;
27.04.1990;1825,52;;
26.04.1990;1827,07;;
25.04.1990;1843,31;;
24.04.1990;1830,53;;
23.04.1990;1837,5;;
20.04.1990;1884,33;;
19.04.1990;1878,87;;
18.04.1990;1889,76;;
17.04.1990;1914,35;;
12.04.1990;1918,17;;
11.04.1990;1893,77;;
10.04.1990;1898,51;;
09.04.1990;1923,86;;
06.04.1990;1947,84;;
05.04.1990;1958,39;;
04.04.1990;1963,25;;
03.04.1990;1968,33;;
02.04.1990;1931,3;;
30.03.1990;1968,55;;
29.03.1990;1953,89;;
28.03.1990;1928,6;;
27.03.1990;1924,98;;
26.03.1990;1939,53;;
23.03.1990;1932,12;;
22.03.1990;1918,98;;
21.03.1990;1937,99;;
20.03.1990;1908,83;;
19.03.1990;1906,77;;
16.03.1990;1889,69;;
15.03.1990;1879,32;;
14.03.1990;1862,84;;
13.03.1990;1867,48;;
12.03.1990;1846,08;;
09.03.1990;1858,74;;
08.03.1990;1860,92;;
07.03.1990;1844,72;;
06.03.1990;1822,22;;
05.03.1990;1833,16;;
02.03.1990;1818,23;;
01.03.1990;1787,87;;
28.02.1990;1809,92;;
27.02.1990;1804,32;;
26.02.1990;1776,04;;
23.02.1990;1789,64;;
22.02.1990;1820,15;;
21.02.1990;1807,19;;
20.02.1990;1823,81;;
19.02.1990;1869,19;;
16.02.1990;1893,66;;
15.02.1990;1850,96;;
14.02.1990;1832,23;;
13.02.1990;1840,98;;
12.02.1990;1860,39;;
09.02.1990;1885,89;;
08.02.1990;1915,79;;
07.02.1990;1900,1;;
06.02.1990;1937,72;;
05.02.1990;1939,43;;
02.02.1990;1910,67;;
01.02.1990;1858,08;;
31.01.1990;1822,78;;
30.01.1990;1812,9;;
29.01.1990;1811,55;;
26.01.1990;1794,14;;
25.01.1990;1787,59;;
24.01.1990;1756,41;;
23.01.1990;1801,52;;
22.01.1990;1779,3;;
19.01.1990;1773,56;;
18.01.1990;1779,17;;
